,Unnamed: 0,bodyId,instance,type,pre,post,downstream,upstream,mito,size,status,cropped,statusLabel,cellBodyFiber,somaRadius,somaLocation,roiInfo,notes,inputRois,outputRois
2279,86798,2713882811,,,4,2,14,2,3,5724698,Traced,True,Leaves,,,,"{'PENP': {'pre': 4, 'post': 2, 'downstream': 14, 'upstream': 2, 'mito': 3, 'dark': 3}, 'SAD': {'pre': 4, 'post': 2, 'downstream': 14, 'upstream': 2, 'mito': 3, 'dark': 3}, 'SAD(-AMMC)': {'pre': 4, 'post': 2, 'downstream': 14, 'upstream': 2, 'mito': 3, 'dark': 3}}",,"['PENP', 'SAD', 'SAD(-AMMC)']","['PENP', 'SAD', 'SAD(-AMMC)']"
2280,36953,1533355907,Li18_R,Li18,120,141,851,141,79,207326703,Traced,False,Roughly traced,PVL02,306.5,"[11466, 13791, 34224]","{'OL(R)': {'pre': 120, 'post': 139, 'downstream': 851, 'upstream': 139, 'mito': 70, 'dark': 51, 'light': 9, 'medium': 10}, 'LO(R)': {'pre': 120, 'post': 139, 'downstream': 851, 'upstream': 139, 'mito': 70, 'dark': 51, 'light': 9, 'medium': 10}}",,"['LO(R)', 'OL(R)']","['LO(R)', 'OL(R)']"
2281,39445,1600208885,,,114,60,769,60,34,144307077,Traced,True,Leaves,,,,"{'VLNP(R)': {'pre': 114, 'post': 60, 'downstream': 769, 'upstream': 60, 'mito': 25, 'dark': 25}, 'PVLP(R)': {'pre': 79, 'post': 35, 'downstream': 509, 'upstream': 35, 'mito': 19, 'dark': 19}, 'AVLP(R)': {'pre': 33, 'post': 21, 'downstream': 252, 'upstream': 21, 'mito': 5, 'dark': 5}, 'PLP(R)': {'pre': 2, 'post': 4, 'downstream': 8, 'upstream': 4, 'mito': 1, 'dark': 1}}",,"['AVLP(R)', 'PLP(R)', 'PVLP(R)', 'VLNP(R)']","['AVLP(R)', 'PLP(R)', 'PVLP(R)', 'VLNP(R)']"
2282,38263,1567089270,,,2,4,9,4,1,1744440,Traced,True,Leaves,,,,"{'INP': {'pre': 2, 'post': 4, 'downstream': 9, 'upstream': 4}, 'ICL(L)': {'pre': 2, 'post': 4, 'downstream': 9, 'upstream': 4}}",,"['ICL(L)', 'INP']","['ICL(L)', 'INP']"
2283,23629,1161946749,LC14_R,LC14,0,135,0,135,106,560540788,Traced,True,Leaves,PVL12,276.5,"[2084, 18163, 16912]","{'GC': {'post': 5}, 'OL(R)': {'post': 130}, 'LO(R)': {'post': 130}}",,"['GC', 'LO(R)', 'OL(R)']",[]
2284,34203,1465461952,,,3,11,13,11,1,4059664,Traced,True,Leaves,,,,"{'OL(R)': {'pre': 3, 'post': 11, 'downstream': 13, 'upstream': 11, 'mito': 1, 'dark': 1}, 'LOP(R)': {'pre': 3, 'post': 11, 'downstream': 13, 'upstream': 11, 'mito': 1, 'dark': 1}}",,"['LOP(R)', 'OL(R)']","['LOP(R)', 'OL(R)']"
2285,69919,2253834210,,,12,1,57,1,7,14091418,Traced,True,Leaves,,,,"{'VMNP': {'pre': 12, 'post': 1, 'downstream': 57, 'upstream': 1, 'mito': 7, 'dark': 7}, 'VES(R)': {'pre': 12, 'post': 1, 'downstream': 57, 'upstream': 1, 'mito': 7, 'dark': 7}}",,"['VES(R)', 'VMNP']","['VES(R)', 'VMNP']"
2286,88752,5812990509,,,29,35,175,35,7,20666143,Traced,True,Leaves,,,,"{'OL(R)': {'pre': 29, 'post': 35, 'downstream': 175, 'upstream': 35, 'mito': 7, 'dark': 7}, 'LO(R)': {'pre': 29, 'post': 35, 'downstream': 175, 'upstream': 35, 'mito': 7, 'dark': 7}}",,"['LO(R)', 'OL(R)']","['LO(R)', 'OL(R)']"
2287,87422,2868974742,,,0,0,0,0,6,102538033,Traced,True,Leaves,,282.0,"[12822, 17873, 41160]",{},,[],[]
2288,83787,2535102767,,,2,4,6,4,2,5237034,Traced,True,Leaves,,,,"{'PENP': {'pre': 2, 'post': 4, 'downstream': 6, 'upstream': 4, 'mito': 2, 'dark': 2}, 'SAD': {'pre': 2, 'post': 4, 'downstream': 6, 'upstream': 4, 'mito': 2, 'dark': 2}, 'AMMC': {'pre': 2, 'post': 4, 'downstream': 6, 'upstream': 4, 'mito': 2, 'dark': 2}}",,"['AMMC', 'PENP', 'SAD']","['AMMC', 'PENP', 'SAD']"
2289,57362,1972253129,,,3,3,20,3,1,1845244,Traced,True,Leaves,,,,"{'OL(R)': {'pre': 3, 'post': 3, 'downstream': 20, 'upstream': 3, 'mito': 1, 'dark': 1}, 'LO(R)': {'pre': 3, 'post': 3, 'downstream': 20, 'upstream': 3, 'mito': 1, 'dark': 1}}",,"['LO(R)', 'OL(R)']","['LO(R)', 'OL(R)']"
2290,71501,2285675445,,,3,10,21,10,4,6284047,Traced,True,Leaves,,,,"{'OL(R)': {'pre': 3, 'post': 10, 'downstream': 21, 'upstream': 10, 'mito': 4, 'dark': 4}, 'ME(R)': {'pre': 3, 'post': 10, 'downstream': 21, 'upstream': 10, 'mito': 4, 'dark': 4}}",,"['ME(R)', 'OL(R)']","['ME(R)', 'OL(R)']"
2291,13002,726076678,,,18,37,142,37,8,17802434,Traced,True,Leaves,,,,"{'MB(L)': {'pre': 18, 'post': 37, 'downstream': 142, 'upstream': 37, 'mito': 8, 'dark': 8}, 'CA(L)': {'pre': 18, 'post': 37, 'downstream': 142, 'upstream': 37, 'mito': 8, 'dark': 8}}",,"['CA(L)', 'MB(L)']","['CA(L)', 'MB(L)']"
2292,35414,1497875250,LC11,LC11,234,562,1619,562,119,361432084,Traced,False,Roughly traced,,286.0,"[187, 13016, 13072]","{'OL(R)': {'pre': 58, 'post': 377, 'downstream': 436, 'upstream': 377, 'mito': 73, 'dark': 73}, 'LO(R)': {'pre': 58, 'post': 377, 'downstream': 436, 'upstream': 377, 'mito': 73, 'dark': 73}, 'VLNP(R)': {'pre': 176, 'post': 184, 'downstream': 1183, 'upstream': 184, 'mito': 33, 'dark': 33}, 'PVLP(R)': {'pre': 167, 'post': 178, 'downstream': 1151, 'upstream': 178, 'mito': 31, 'dark': 31}, 'PLP(R)': {'pre': 9, 'post': 6, 'downstream': 32, 'upstream': 6, 'mito': 2, 'dark': 2}}",,"['LO(R)', 'OL(R)', 'PLP(R)', 'PVLP(R)', 'VLNP(R)']","['LO(R)', 'OL(R)', 'PLP(R)', 'PVLP(R)', 'VLNP(R)']"
2293,15466,821617263,LHPV4d7_R,LHPV4d7,196,372,2219,372,113,358559740,Traced,False,Roughly traced,PDL08,286.0,"[321, 15625, 11920]","{'SNP(R)': {'pre': 110, 'post': 146, 'downstream': 1262, 'upstream': 146, 'mito': 45, 'dark': 38, 'light': 1, 'medium': 6}, 'SLP(R)': {'pre': 104, 'post': 137, 'downstream': 1189, 'upstream': 137, 'mito': 43, 'dark': 37, 'light': 1, 'medium': 5}, 'SIP(R)': {'pre': 6, 'post': 9, 'downstream': 73, 'upstream': 9, 'mito': 2, 'dark': 1, 'medium': 1}, 'LH(R)': {'pre': 64, 'post': 171, 'downstream': 713, 'upstream': 171, 'mito': 49, 'dark': 39, 'light': 2, 'medium': 8}, 'INP': {'pre': 2, 'post': 5, 'downstream': 15, 'upstream': 5}, 'SCL(R)': {'pre': 2, 'post': 5, 'downstream': 15, 'upstream': 5}, 'VLNP(R)': {'pre': 20, 'post': 50, 'downstream': 229, 'upstream': 50, 'mito': 11, 'dark': 10, 'light': 1}, 'AVLP(R)': {'pre': 20, 'post': 50, 'downstream': 229, 'upstream': 50, 'mito': 11, 'dark': 10, 'light': 1}}",,"['AVLP(R)', 'INP', 'LH(R)', 'SCL(R)', 'SIP(R)', 'SLP(R)', 'SNP(R)', 'VLNP(R)']","['AVLP(R)', 'INP', 'LH(R)', 'SCL(R)', 'SIP(R)', 'SLP(R)', 'SNP(R)', 'VLNP(R)']"
2294,47142,1779222682,,,15,10,99,10,3,6820944,Traced,True,Leaves,,,,"{'OL(R)': {'pre': 15, 'post': 10, 'downstream': 99, 'upstream': 10, 'mito': 3, 'dark': 2, 'light': 1}, 'LO(R)': {'pre': 15, 'post': 10, 'downstream': 99, 'upstream': 10, 'mito': 3, 'dark': 2, 'light': 1}}",,"['LO(R)', 'OL(R)']","['LO(R)', 'OL(R)']"
2295,58404,1997831040,,,4,6,31,6,1,3325442,Traced,True,Leaves,,,,"{'OL(R)': {'pre': 4, 'post': 6, 'downstream': 31, 'upstream': 6, 'mito': 1, 'medium': 1}, 'LO(R)': {'pre': 4, 'post': 6, 'downstream': 31, 'upstream': 6, 'mito': 1, 'medium': 1}}",,"['LO(R)', 'OL(R)']","['LO(R)', 'OL(R)']"
2296,32276,1409872393,,,22,18,153,18,5,10713306,Traced,True,Leaves,,,,"{'OL(R)': {'pre': 22, 'post': 18, 'downstream': 153, 'upstream': 18, 'mito': 5, 'dark': 4, 'medium': 1}, 'LO(R)': {'pre': 22, 'post': 18, 'downstream': 153, 'upstream': 18, 'mito': 5, 'dark': 4, 'medium': 1}}",,"['LO(R)', 'OL(R)']","['LO(R)', 'OL(R)']"
2297,94884,5813050813,,,311,466,2282,466,169,422534665,Traced,False,Roughly traced,,,,"{'VLNP(R)': {'pre': 311, 'post': 466, 'downstream': 2282, 'upstream': 466, 'mito': 169, 'dark': 168, 'medium': 1}, 'AVLP(R)': {'pre': 306, 'post': 465, 'downstream': 2259, 'upstream': 465, 'mito': 167, 'dark': 166, 'medium': 1}, 'PVLP(R)': {'pre': 5, 'post': 1, 'downstream': 23, 'upstream': 1, 'mito': 2, 'dark': 2}}",,"['AVLP(R)', 'PVLP(R)', 'VLNP(R)']","['AVLP(R)', 'PVLP(R)', 'VLNP(R)']"
2298,73476,2335462829,,,8,8,35,8,3,4113573,Traced,True,Leaves,,,,"{'OL(R)': {'pre': 8, 'post': 8, 'downstream': 35, 'upstream': 8, 'mito': 3, 'dark': 3}, 'LOP(R)': {'pre': 8, 'post': 8, 'downstream': 35, 'upstream': 8, 'mito': 3, 'dark': 3}}",,"['LOP(R)', 'OL(R)']","['LOP(R)', 'OL(R)']"
2299,60448,2037487164,,,150,20,1296,20,29,120219931,Traced,True,Leaves,,,,"{'VLNP(R)': {'pre': 144, 'post': 19, 'downstream': 1265, 'upstream': 19, 'mito': 27, 'dark': 27}, 'AVLP(R)': {'pre': 41, 'post': 7, 'downstream': 401, 'upstream': 7, 'mito': 7, 'dark': 7}, 'PVLP(R)': {'pre': 11, 'post': 2, 'downstream': 94, 'upstream': 2, 'mito': 2, 'dark': 2}, 'WED(R)': {'pre': 92, 'post': 10, 'downstream': 770, 'upstream': 10, 'mito': 18, 'dark': 18}, 'PENP': {'pre': 6, 'post': 1, 'downstream': 31, 'upstream': 1, 'mito': 2, 'dark': 2}, 'SAD': {'pre': 6, 'post': 1, 'downstream': 31, 'upstream': 1, 'mito': 2, 'dark': 2}, 'SAD(-AMMC)': {'pre': 6, 'post': 1, 'downstream': 31, 'upstream': 1, 'mito': 2, 'dark': 2}}",,"['AVLP(R)', 'PENP', 'PVLP(R)', 'SAD', 'SAD(-AMMC)', 'VLNP(R)', 'WED(R)']","['AVLP(R)', 'PENP', 'PVLP(R)', 'SAD', 'SAD(-AMMC)', 'VLNP(R)', 'WED(R)']"
2300,66856,2188361989,,,124,33,733,33,34,98701327,Traced,True,Leaves,,,,"{'VMNP': {'pre': 116, 'post': 33, 'downstream': 680, 'upstream': 33, 'mito': 32, 'dark': 30, 'light': 1, 'medium': 1}, 'SPS(R)': {'pre': 21, 'post': 10, 'downstream': 129, 'upstream': 10, 'mito': 6, 'dark': 6}, 'VES(R)': {'pre': 95, 'post': 23, 'downstream': 551, 'upstream': 23, 'mito': 26, 'dark': 24, 'light': 1, 'medium': 1}, 'PENP': {'pre': 8, 'downstream': 53, 'mito': 2, 'dark': 2}, 'CAN(R)': {'pre': 8, 'downstream': 53, 'mito': 2, 'dark': 2}}",,"['SPS(R)', 'VES(R)', 'VMNP']","['CAN(R)', 'PENP', 'SPS(R)', 'VES(R)', 'VMNP']"
2301,38378,1569139270,,,23,56,107,56,11,27109353,Traced,True,Leaves,,,,"{'OL(R)': {'pre': 23, 'post': 56, 'downstream': 107, 'upstream': 56, 'mito': 11, 'dark': 10, 'medium': 1}, 'ME(R)': {'pre': 23, 'post': 56, 'downstream': 107, 'upstream': 56, 'mito': 11, 'dark': 10, 'medium': 1}}",,"['ME(R)', 'OL(R)']","['ME(R)', 'OL(R)']"
2302,24388,1173063302,KCg-m_R,KCg-m,263,769,997,769,152,371791356,Traced,False,Roughly traced,PDL04,236.0,"[13178, 9884, 13792]","{'MB(R)': {'pre': 263, 'post': 763, 'downstream': 997, 'upstream': 763, 'mito': 149, 'dark': 146, 'light': 3}, 'CA(R)': {'pre': 15, 'post': 207, 'downstream': 49, 'upstream': 207, 'mito': 35, 'dark': 35}, 'MB(+ACA)(R)': {'pre': 263, 'post': 763, 'downstream': 997, 'upstream': 763, 'mito': 149, 'dark': 146, 'light': 3}, ""a'L(R)"": {'pre': 12, 'post': 14, 'downstream': 36, 'upstream': 14, 'mito': 5, 'dark': 5}, ""a'1(R)"": {'pre': 12, 'post': 14, 'downstream': 36, 'upstream': 14, 'mito': 5, 'dark': 5}, 'PED(R)': {'pre': 19, 'post': 36, 'downstream': 62, 'upstream': 36, 'mito': 11, 'dark': 11}, 'gL(R)': {'pre': 217, 'post': 506, 'downstream': 850, 'upstream': 506, 'mito': 98, 'dark': 95, 'light': 3}, 'g4(R)': {'pre': 70, 'post': 171, 'downstream': 277, 'upstream': 171, 'mito': 31, 'dark': 30, 'light': 1}, 'g2(R)': {'pre': 42, 'post': 69, 'downstream': 157, 'upstream': 69, 'mito': 21, 'dark': 20, 'light': 1}, 'g3(R)': {'pre': 32, 'post': 87, 'downstream': 128, 'upstream': 87, 'mito': 19, 'dark': 18, 'light': 1}, 'g1(R)': {'pre': 30, 'post': 75, 'downstream': 109, 'upstream': 75, 'mito': 10, 'dark': 10}, 'g5(R)': {'pre': 43, 'post': 104, 'downstream': 179, 'upstream': 104, 'mito': 17, 'dark': 17}}",,"['CA(R)', 'MB(+ACA)(R)', 'MB(R)', 'PED(R)', ""a'1(R)"", ""a'L(R)"", 'g1(R)', 'g2(R)', 'g3(R)', 'g4(R)', 'g5(R)', 'gL(R)']","['CA(R)', 'MB(+ACA)(R)', 'MB(R)', 'PED(R)', ""a'1(R)"", ""a'L(R)"", 'g1(R)', 'g2(R)', 'g3(R)', 'g4(R)', 'g5(R)', 'gL(R)']"
2303,58116,1994420169,,,10,7,48,7,3,7437365,Traced,True,Leaves,,,,"{'OL(R)': {'pre': 10, 'post': 7, 'downstream': 48, 'upstream': 7, 'mito': 3, 'dark': 1, 'medium': 2}, 'LOP(R)': {'pre': 10, 'post': 7, 'downstream': 48, 'upstream': 7, 'mito': 3, 'dark': 1, 'medium': 2}}",,"['LOP(R)', 'OL(R)']","['LOP(R)', 'OL(R)']"
2304,33104,1436680646,PS246_R,PS246,28,309,157,309,77,289940936,Traced,False,Roughly traced,PVM04,339.5,"[18102, 7790, 25632]","{'INP': {'pre': 5, 'post': 59, 'downstream': 29, 'upstream': 59, 'mito': 6, 'dark': 6}, 'IB': {'pre': 5, 'post': 59, 'downstream': 29, 'upstream': 59, 'mito': 6, 'dark': 6}, 'VMNP': {'pre': 21, 'post': 214, 'downstream': 120, 'upstream': 214, 'mito': 54, 'dark': 54}, 'SPS(R)': {'pre': 18, 'post': 174, 'downstream': 102, 'upstream': 174, 'mito': 33, 'dark': 33}, 'VLNP(R)': {'pre': 2, 'post': 35, 'downstream': 8, 'upstream': 35, 'mito': 5, 'dark': 5}, 'PLP(R)': {'pre': 2, 'post': 27, 'downstream': 8, 'upstream': 27, 'mito': 4, 'dark': 4}, 'IPS(R)': {'pre': 3, 'post': 38, 'downstream': 18, 'upstream': 38, 'mito': 20, 'dark': 20}, 'WED(R)': {'post': 8, 'upstream': 8, 'mito': 1, 'dark': 1}, 'SPS(L)': {'post': 2, 'upstream': 2, 'mito': 1, 'dark': 1}}",,"['IB', 'INP', 'IPS(R)', 'PLP(R)', 'SPS(L)', 'SPS(R)', 'VLNP(R)', 'VMNP', 'WED(R)']","['IB', 'INP', 'IPS(R)', 'PLP(R)', 'SPS(R)', 'VLNP(R)', 'VMNP']"
2305,26735,1249923551,,,48,22,368,22,7,27408523,Traced,True,Leaves,,,,"{'OL(R)': {'pre': 48, 'post': 22, 'downstream': 368, 'upstream': 22, 'mito': 7, 'dark': 6, 'light': 1}, 'LO(R)': {'pre': 48, 'post': 22, 'downstream': 368, 'upstream': 22, 'mito': 7, 'dark': 6, 'light': 1}}",,"['LO(R)', 'OL(R)']","['LO(R)', 'OL(R)']"
2306,23288,1141337557,PAM08_d(y4)_R,PAM08_d,334,1707,1340,1707,201,427493806,Traced,False,Roughly traced,ADM02,292.5,"[21758, 35279, 13504]","{'SNP(R)': {'pre': 2, 'post': 451, 'downstream': 13, 'upstream': 451, 'mito': 60, 'dark': 60}, 'SMP(R)': {'pre': 2, 'post': 445, 'downstream': 13, 'upstream': 445, 'mito': 60, 'dark': 60}, 'SIP(R)': {'post': 6, 'upstream': 6}, 'INP': {'pre': 23, 'post': 164, 'downstream': 109, 'upstream': 164, 'mito': 26, 'dark': 25, 'light': 1}, 'CRE(R)': {'pre': 19, 'post': 158, 'downstream': 85, 'upstream': 158, 'mito': 24, 'dark': 23, 'light': 1}, 'CRE(-ROB,-RUB)(R)': {'pre': 19, 'post': 158, 'downstream': 85, 'upstream': 158, 'mito': 24, 'dark': 23, 'light': 1}, 'MB(R)': {'pre': 238, 'post': 861, 'downstream': 906, 'upstream': 861, 'mito': 81, 'dark': 77, 'light': 1, 'medium': 3}, 'gL(R)': {'pre': 135, 'post': 602, 'downstream': 518, 'upstream': 602, 'mito': 47, 'dark': 45, 'medium': 2}, 'g4(R)': {'pre': 125, 'post': 544, 'downstream': 480, 'upstream': 544, 'mito': 41, 'dark': 39, 'medium': 2}, 'MB(+ACA)(R)': {'pre': 238, 'post': 861, 'downstream': 906, 'upstream': 861, 'mito': 81, 'dark': 77, 'light': 1, 'medium': 3}, ""b'L(R)"": {'pre': 103, 'post': 259, 'downstream': 388, 'upstream': 259, 'mito': 34, 'dark': 32, 'light': 1, 'medium': 1}, ""b'2(R)"": {'pre': 103, 'post': 259, 'downstream': 388, 'upstream': 259, 'mito': 34, 'dark': 32, 'light': 1, 'medium': 1}, 'CRE(L)': {'pre': 4, 'post': 6, 'downstream': 24, 'upstream': 6, 'mito': 2, 'dark': 2}, 'CRE(-RUB)(L)': {'pre': 4, 'post': 6, 'downstream': 24, 'upstream': 6, 'mito': 2, 'dark': 2}, 'MB(L)': {'pre': 71, 'post': 227, 'downstream': 312, 'upstream': 227, 'mito': 23, 'dark': 21, 'medium': 2}, ""b'L(L)"": {'pre': 52, 'post': 138, 'downstream': 235, 'upstream': 138, 'mito': 16, 'dark': 16}, 'gL(L)': {'pre': 19, 'post': 89, 'downstream': 77, 'upstream': 89, 'mito': 7, 'dark': 5, 'medium': 2}, 'g5(R)': {'pre': 1, 'post': 2, 'downstream': 3, 'upstream': 2, 'mito': 1, 'dark': 1}, 'g3(R)': {'pre': 9, 'post': 56, 'downstream': 35, 'upstream': 56, 'mito': 5, 'dark': 5}, 'LX(R)': {'post': 2, 'upstream': 2}, 'LAL(R)': {'post': 2, 'upstream': 2}, 'LAL(-GA)(R)': {'post': 2, 'upstream': 2}}",,"['CRE(-ROB,-RUB)(R)', 'CRE(-RUB)(L)', 'CRE(L)', 'CRE(R)', 'INP', 'LAL(-GA)(R)', 'LAL(R)', 'LX(R)', 'MB(+ACA)(R)', 'MB(L)', 'MB(R)', 'SIP(R)', 'SMP(R)', 'SNP(R)', ""b'2(R)"", ""b'L(L)"", ""b'L(R)"", 'g3(R)', 'g4(R)', 'g5(R)', 'gL(L)', 'gL(R)']","['CRE(-ROB,-RUB)(R)', 'CRE(-RUB)(L)', 'CRE(L)', 'CRE(R)', 'INP', 'MB(+ACA)(R)', 'MB(L)', 'MB(R)', 'SMP(R)', 'SNP(R)', ""b'2(R)"", ""b'L(L)"", ""b'L(R)"", 'g3(R)', 'g4(R)', 'g5(R)', 'gL(L)', 'gL(R)']"
2307,2040,326159593,SLP097_R,SLP097,53,152,536,152,123,204614536,Traced,False,Roughly traced,ADL07,231.5,"[1550, 23455, 15600]","{'SNP(R)': {'pre': 53, 'post': 151, 'downstream': 536, 'upstream': 151, 'mito': 61, 'dark': 27, 'light': 8, 'medium': 26}, 'SLP(R)': {'pre': 53, 'post': 151, 'downstream': 536, 'upstream': 151, 'mito': 61, 'dark': 27, 'light': 8, 'medium': 26}}",,"['SLP(R)', 'SNP(R)']","['SLP(R)', 'SNP(R)']"
2308,90252,5813002250,v2LN34b_R,v2LN34B,114,434,721,434,87,173417421,Traced,False,Roughly traced,AVM05,,,"{'AL(R)': {'pre': 94, 'post': 416, 'downstream': 552, 'upstream': 416, 'mito': 73, 'dark': 64, 'medium': 9}, 'AL-DL5(R)': {'pre': 19, 'post': 74, 'downstream': 60, 'upstream': 74, 'mito': 12, 'dark': 12}, 'AL-DC4(R)': {'pre': 2, 'post': 7, 'downstream': 12, 'upstream': 7, 'mito': 2, 'dark': 2}, 'AL-DC1(R)': {'pre': 1, 'post': 2, 'downstream': 4, 'upstream': 2, 'mito': 1, 'dark': 1}, 'AL-DL1(R)': {'pre': 3, 'post': 7, 'downstream': 18, 'upstream': 7, 'mito': 3, 'dark': 3}, 'AL-DA1(R)': {'pre': 1, 'downstream': 5}, 'AL-VP4(R)': {'pre': 2, 'post': 55, 'downstream': 12, 'upstream': 55, 'mito': 12, 'dark': 8, 'medium': 4}, 'AL-DM4(R)': {'post': 1, 'upstream': 1}, 'AL-DP1m(R)': {'pre': 1, 'post': 3, 'downstream': 7, 'upstream': 3, 'mito': 3, 'dark': 2, 'medium': 1}, 'AL-VP1d(R)': {'pre': 18, 'post': 138, 'downstream': 105, 'upstream': 138, 'mito': 13, 'dark': 12, 'medium': 1}, 'AL(L)': {'pre': 19, 'post': 17, 'downstream': 154, 'upstream': 17, 'mito': 9, 'dark': 6, 'medium': 3}, 'AL-DC4(L)': {'pre': 4, 'post': 3, 'downstream': 36, 'upstream': 3, 'mito': 1, 'dark': 1}, 'AL-VM7v(R)': {'pre': 5, 'post': 10, 'downstream': 17, 'upstream': 10, 'mito': 3, 'dark': 3}, 'AL-VP1l(R)': {'pre': 2, 'downstream': 12, 'mito': 1, 'dark': 1}, 'AL-VC3l(R)': {'pre': 9, 'post': 2, 'downstream': 63, 'upstream': 2, 'mito': 2, 'dark': 1, 'medium': 1}, 'AL-VM7d(L)': {'post': 2, 'upstream': 2}, 'AL-VA6(R)': {'post': 4, 'upstream': 4}, 'AL-VC1(R)': {'post': 5, 'upstream': 5}, 'AL-VP1m(R)': {'pre': 2, 'post': 20, 'downstream': 14, 'upstream': 20, 'mito': 1, 'dark': 1}, 'AL-VC5(R)': {'pre': 2, 'downstream': 19, 'mito': 1, 'dark': 1}, 'AL-VA5(R)': {'pre': 3, 'post': 2, 'downstream': 14, 'upstream': 2}, 'AL-VL1(R)': {'post': 39, 'upstream': 39, 'mito': 4, 'dark': 4}}",,"['AL(L)', 'AL(R)', 'AL-DC1(R)', 'AL-DC4(L)', 'AL-DC4(R)', 'AL-DL1(R)', 'AL-DL5(R)', 'AL-DM4(R)', 'AL-DP1m(R)', 'AL-VA5(R)', 'AL-VA6(R)', 'AL-VC1(R)', 'AL-VC3l(R)', 'AL-VL1(R)', 'AL-VM7d(L)', 'AL-VM7v(R)', 'AL-VP1d(R)', 'AL-VP1m(R)', 'AL-VP4(R)']","['AL(L)', 'AL(R)', 'AL-DA1(R)', 'AL-DC1(R)', 'AL-DC4(L)', 'AL-DC4(R)', 'AL-DL1(R)', 'AL-DL5(R)', 'AL-DP1m(R)', 'AL-VA5(R)', 'AL-VC3l(R)', 'AL-VC5(R)', 'AL-VM7v(R)', 'AL-VP1d(R)', 'AL-VP1l(R)', 'AL-VP1m(R)', 'AL-VP4(R)']"
2309,13738,755466552,,,0,0,0,0,3,114191609,Traced,True,Leaves,,251.0,"[6139, 13988, 10936]",{},,[],[]
2310,15922,847457458,(PDM09)_L,,0,0,0,0,5,138124949,Traced,True,Leaves,,291.0,"[31594, 12175, 12496]",{},,[],[]
2311,68198,2219508723,,,2,1,13,1,1,1569067,Traced,True,Leaves,,,,"{'OL(R)': {'pre': 2, 'post': 1, 'downstream': 13, 'upstream': 1, 'mito': 1, 'dark': 1}, 'LO(R)': {'pre': 2, 'post': 1, 'downstream': 13, 'upstream': 1, 'mito': 1, 'dark': 1}}",,"['LO(R)', 'OL(R)']","['LO(R)', 'OL(R)']"
2312,51326,1854536305,ORN_DM2_R,ORN_DM2,117,198,513,198,44,102508243,Traced,True,Leaves,,,,"{'AL(L)': {'pre': 58, 'post': 80, 'downstream': 233, 'upstream': 80, 'mito': 18, 'dark': 17, 'medium': 1}, 'AL-DM2(L)': {'pre': 58, 'post': 80, 'downstream': 233, 'upstream': 80, 'mito': 18, 'dark': 17, 'medium': 1}, 'AL(R)': {'pre': 59, 'post': 118, 'downstream': 280, 'upstream': 118, 'mito': 11, 'dark': 7, 'light': 2, 'medium': 2}, 'AL-DM2(R)': {'pre': 54, 'post': 108, 'downstream': 256, 'upstream': 108, 'mito': 10, 'dark': 7, 'light': 2, 'medium': 1}, 'AL-DM1(R)': {'pre': 5, 'post': 10, 'downstream': 24, 'upstream': 10, 'mito': 1, 'medium': 1}}",,"['AL(L)', 'AL(R)', 'AL-DM1(R)', 'AL-DM2(L)', 'AL-DM2(R)']","['AL(L)', 'AL(R)', 'AL-DM1(R)', 'AL-DM2(L)', 'AL-DM2(R)']"
2313,67999,2217181916,,,18,39,151,39,4,11998039,Traced,True,Leaves,,,,"{'OL(R)': {'pre': 18, 'post': 39, 'downstream': 151, 'upstream': 39, 'mito': 4, 'dark': 4}, 'LO(R)': {'pre': 18, 'post': 39, 'downstream': 151, 'upstream': 39, 'mito': 4, 'dark': 4}}",,"['LO(R)', 'OL(R)']","['LO(R)', 'OL(R)']"
2314,16264,854680421,LHAV1a3_R,LHAV1a3,139,322,929,322,109,418916282,Traced,False,Roughly traced,AVL02,310.0,"[5809, 26780, 29688]","{'LH(R)': {'pre': 88, 'post': 245, 'downstream': 671, 'upstream': 245, 'mito': 59, 'dark': 58, 'light': 1}, 'VLNP(R)': {'pre': 50, 'post': 77, 'downstream': 252, 'upstream': 77, 'mito': 37, 'dark': 37}, 'AVLP(R)': {'pre': 34, 'post': 58, 'downstream': 165, 'upstream': 58, 'mito': 27, 'dark': 27}, 'PLP(R)': {'post': 1, 'upstream': 1}, 'PVLP(R)': {'pre': 12, 'post': 14, 'downstream': 54, 'upstream': 14, 'mito': 5, 'dark': 5}, 'WED(R)': {'pre': 4, 'post': 4, 'downstream': 33, 'upstream': 4, 'mito': 5, 'dark': 5}, 'PENP': {'pre': 1, 'downstream': 6}, 'SAD': {'pre': 1, 'downstream': 6}, 'SAD(-AMMC)': {'pre': 1, 'downstream': 6}}",,"['AVLP(R)', 'LH(R)', 'PLP(R)', 'PVLP(R)', 'VLNP(R)', 'WED(R)']","['AVLP(R)', 'LH(R)', 'PENP', 'PVLP(R)', 'SAD', 'SAD(-AMMC)', 'VLNP(R)', 'WED(R)']"
